review_id,review_title,review_date,review_rating,review_content,review_location
65a805487813c11124554c28,Great customer service,2024-01-17,5,"Great customer service,Top quality equipment definitely coming back !",GB
65a7fde2dcb2d1a1af8fa43a,Can’t recommend highly enough,2023-10-01,5,I’ve have bought multiple items from powerhouse fitness. I’d guess I’ve probably spent several thousand pounds. They have always been exceptional. In the occasions I’ve need to use customer support they’ve have been responsive and helpful. The quality of the products is second to none and the value for money is hard to beat. Can’t recommend highly enough.,GB
65a7e29cd9236f93732fe857,Excellent service.,2024-01-17,5,Excellent service.I was served by Uros.,GB
65a7be1bc1ddb073cee90a26,Excellent customer service,2024-01-17,5,Knew all the answers to my questions and suggested some great products.,GB
65a7b7235e37198b33309ea7,My third purchase from them,2024-01-17,5,My third purchase from them. Really satisfied with the quality of products and the service.Josh from the Aberdeen store was very helpful with my queries in chat.,GB
65a670383c3950fb4d1eb154,Fantastic experience and extraordinary work ethic from installers,2024-01-11,5,"What a pleasure it is to write a review like this.  I would give more than 5 stars if I could.I ordered a Life Fitness G7 and Bench (fantastic product) from Powerhouse Fitness.   The advice and ordering/installation process was very professional.The installation guys were unbelievable.   The basics: they turned up on time, were very polite, worked fast, took all the mess away etc.    However, during the installation, there was an accident involving a brand new box cutter blade.   One of those real left field accidents rather than any lack of concentration.   It was a deep, nasty cut and I went outside to find the guys trying to put a temporary fix to it so they could finish the job and not leave me half finished.   It was a definite A&E job but they were considering superglueing the wound shut to buy some time!   Their willingness to do this, including the guy who was clearly in pain, is extraordinary and speaks volumes for their customer focus and work ethic.  It was certainly no lack of regard for their colleague, on the contrary.  He was urging them to crack on too!In the end, I drove him up to A&E before returning home to a completed installation, nice and clean with a calm handover (and a thank you gift from them which was not needed but lovely of them).   They then went off to the hospital to see him.This would have been 5 stars even without this incident but the guys were brilliant and very worthy of merit.  Thank you!",GB
65a551f235ef98bd8836068f,Couldn't deliver a functional exercise…,2024-01-15,1,Couldn't deliver a functional exercise bike in 3 attempts. Gave up and ordered elsewhere.,GB
65a551724d25c211b411ba92,Used the online chat to work out…,2024-01-15,5,"Used the online chat to work out exactly what I needed then visited my nearest shop. Great customer service throughout. Person named Tam online was excellent, thank you 👍",GB
65a5217fd40ca11aac0df779,Great assistance,2024-01-15,5,"Really appreciated the time given to me to help me decide on my purchase, no pressure I felt comfortable asking questions and explaining my home set up space",GB
65a4c560bd3235d448ab9b98,5 star customer service,2024-01-10,5,Great customer service from Powerhouse Fitness Nottingham. Gy (can’t remember full name) and Ken exceeded my expectations. Gy was helpful not pushing and knowledgeable about product I ended buying a spin bike. Overall I was happy with the excellent customer service and the spin bike I bought,GB
65a314adf80699d6a8bbdad4,Very good to deal with.,2024-01-13,5,,GB
65a2e179dcfa43e6a68db4c5,Nothing a problem,2024-01-02,5,"Everything explained to us , answered all our questions , nothing a problem very helpful .",GB
65a2b016897a7e7aec5fac15,Zen was a great help,2024-01-13,5,"Zen was a great help. Understood the machines that would be the best for us and our family. Love the bright, open showroom and selection of machines.",GB
65a2a1a5f58f0912e51fef54,JaFive Star Servicemes answered all my questions with…,2024-01-08,5,James answered all my questions with patience and was extremely helpful. Great service. Thanks,GB
65a25601165ac33d3aa1c8cb,Went into the Glasgow store & spoke…,2023-12-28,5,Went into the Glasgow store & spoke with Tam about buying adjustable dumbells. I had an idea of what I was looking for but Tam showed me the ones I was originally going to buy & let me try them out while also being on hand to show me how to use them/set them up etc. No pressure to buy them etc. Ended up ordering them online via Tam & the delivery came a few days later. Used Powerhouse a good few times over the years & never once had an issue. Would highly recommend & will continue to be my first go to place for any equipment/accessories etc.,GB
65a1794348826931ff7c7c22,Tam was really friendly and helped me…,2024-01-03,5,Tam was really friendly and helped me make an informed decision on what I needed. Delivery was then very fast. Will definitely use again,GB
65a035e6cd882e7790986d3c,Useless at refunds,2023-12-12,1,"I placed an order and within 3 minutes, I realised I had made a mistake and tried to cancel it . I couldn’t do it via the website so I called customer service line and was told my order was not yet on the system so I must call back later . I called back later and was told I could not cancel it as it was already being processed so I must just return it once received and then get a refund.it cost me £13 to return it as I was also told to send it tracked. I did as requested and was received back in the office 12/12/23 but it was still another month till I received my refund which in no way covered the cost of the return post and track . I called many times and it was only because I kept chasing my refund that I eventually got it today 10/01/24 . I would not recommend this company again due to the issue trying to get a refund .",GB
659e8c4e328d790475f2dd81,Powerhouse Fitness is a top-notch…,2024-01-07,5,"Powerhouse Fitness is a top-notch fitness equipment retailer catering to both beginners and seasoned fitness enthusiasts. They offer a diverse range of well-built and durable products, from home gym essentials to commercial-grade machines. The customer service is exemplary, with a knowledgeable and friendly staff ready to assist with product selection and support. Competitive pricing and frequent promotions make Powerhouse Fitness an attractive choice for those seeking quality fitness equipment. Overall, it's a reliable one-stop-shop for anyone looking to build or upgrade their home gym.",GB
659e48e19da6103cdf39c1d6,Great customer care from Michael and Emma,2024-01-08,5,"Spoke to Michael on a couple of occasions over the Christmas period and he was professional and helpful in everyway. The phone was answered promptly, he emailed confirmation of what we had discussed within a few minutes, and his customer service was spot on in all respects. One day in his absence I spoke to his colleague Emma and she was equally as professional in every way.Bravo to both of them, they are a credit and asset to Powerhouse Fitness who I would recommend to anyone looking for gym of fitness equipment.",GB
659da7d5df0c079b5e285911,Wouldn't go anywhere else,2024-01-08,5,Staff were very friendly and knowledgable about the products. Uros tooj the time to answer all our questions and was able to offer alternatives to allow us to get the most for our money. Most importantly we never felt pressured into buying anything. Uros even sent us on more imformation to help with our decision.Excellent service,GB
659d6ce60841727f118056b5,I would highly recommend,2024-01-09,5,"I would highly recommend. The staff are quick to respond, friendly, knowledgable and above everything else they have fantastic prices. No hassle just fantastic service",GB
659d561e60ed4f2afb68304e,Great service from a member of staff!,2024-01-09,5,"Went into the Edinburgh store to see the equipment in person- Uros was extremely helpful and also tolerant of my little ones running around! He answered numerous questions and he followed up really quickly with our quote. He then helped with a few more questions(!), back and forward to arrange the finance etc, and now our order is on its way (a multi gym and rower). Thank you for your patience and help with our order!",GB
659d247820681044d93908ca,Great service,2024-01-09,5,I purchased a dual pulley cable machine and a bunch of accessories. Spoke to Milena from Camberley on chat and then through email to make the purchase. Service was excellent as always. I have a decent home gym now with 90% coming from Powerhouse and the products and service are always first class. Thanks guys,GB
659c0d6995d63f4dea77c7f0,Dale was very helpful at the leeds…,2024-01-08,5,Dale was very helpful at the leeds branch,GB
659c081841de5a8e26e71fa8,Online chat service,2024-01-08,5,"Using online chat, I requested an invoice for my recent purchase from Powerhouse Fitness and Ammaarah from Customer Service sent it to me in like 30 seconds. Great service! I am very pleased.",GB
659a64eec3886cb066354fd3,Stick to Mirafit and pay a bit more,2023-12-27,1,"Good prices but you won’t get your items for ages. The courier service is obviously poor, and the customer service isn’t great either (takes about 4 days to receive a response) - I still don’t know if I’m getting my order or not. Wished I’d ordered from Mirafit.",GB
65990f6aa0c0eac28d73828d,Helpful staff and good delivery policy,2023-12-05,5,"I went into powerhouse fitness in Willesden Green. The staff were friendly and helpful, and helped me select a cross fit machine. Once I bought the machine they brought the package into my house carrying it to the room where I wanted the machine. It's a heavy machine so I appreciated that they did that as part of the service.",GB
6597f4da193331726f0a5d9a,Stephen Brannigan from Glasgow and both…,2024-01-05,5,"Stephen Brannigan from Glasgow and both Michael & Josh from the Aberdeen Store were brilliant in handling my request and dealing with my query re: the WP60 Walkpad in an efficient & timely manner. A really nice team. Thank you for all your help.Dipa, London",GB
6596928112920733a7e4ab6b,Good product range,2024-01-04,5,"Good product range, reasonably priced with a very prompt delivery that didn't fleece me",GB
65968dd67b6564e6a10561ac,I have used Powerhouse Fitness many…,2024-01-03,5,I have used Powerhouse Fitness many times and found them to be excellent. They provide everything needed to build your home gym.,GB
6594135d46550960ed25b2e4,Had an issue with making purchase and…,2024-01-02,5,Had an issue with making purchase and one of the team members easily helped me resolve this. Top class customer service and looking forward to using my new equipment when it arrives.,GB
6593f7e71fe28e2c3aa7404a,I had a chat with Leon regarding a home…,2024-01-02,5,I had a chat with Leon regarding a home use Treadmill and he was extremely helpful. I intend to visit the store and was pleased to learn that the can not only deliver but assemble the unit as well. Most helpful. So far so good. Let's hope the store is as helpful. Thank you.,GB
6593ee73071101110fbfa50e,Powerhouse fitness Aberdeen,2024-01-02,5,"Visited the Aberdeen branch of Powerhouse fitness, Emma was really helpful & knowledgeable, helped me pick the right spin bike for my needs. I would definitely recommend going in & seeing Emma & the team",GB
659276b82185099c9ce7172f,Resonable prices excellent equipment.,2024-01-01,5,"Resonable prices excellent equipment, thankyou Powerhouse Fitness.",GB
65914b175995c7d554beffc4,Excellent service from the team at…,2023-12-19,5,Excellent service from the team at Powerhouse Fitness in Aberdeen. Especially Josh who was very knowledgeable and helpful. Thanks again.,GB
659056070e23ad25ab872d25,Review purely based on Josh and Owen as…,2023-12-30,5,"Review purely based on Josh and Owen as I haven’t received my purchase yet, both were really helpful, knowledgeable and listened to what I was looking. Taking this into account I’ve hopefully bought the perfect running machine for me. Discussed the warranties and what was best, again informative and helpful.Fabulous!",GB
65904251802067bb6492d764,Great service from Dale and Andrea at…,2023-12-30,5,Great service from Dale and Andrea at the leeds store,GB
